metric,algorithm,region,input_combo,dataset,region_metric,general_metric
MAE,Polynomial,Black Sea,8,test,1.1408598062781856,1.1679402414103612
MAE,Polynomial,Black Sea,8,train,1.095174367972392,1.1043231104196793
MAE,Polynomial,Central Anatolia,8,test,1.1905508820326238,1.2089796155633863
MAE,Polynomial,Central Anatolia,8,train,1.1752254870879775,1.194255640931262
MAE,Polynomial,Eastern Anatolia,8,test,1.132758680441306,1.1388913703847583
MAE,Polynomial,Eastern Anatolia,8,train,1.031571983514002,1.0725687284842575
MAE,Polynomial,Marmara,8,test,1.1338289707236666,1.13779321060643
MAE,Polynomial,Marmara,8,train,1.1747030706997639,1.1812212137190365
MAE,Polynomial,Mediterranean,8,test,1.3166394451351175,1.2765165470743243
MAE,Polynomial,Mediterranean,8,train,1.2168864342087553,1.2286664545142274
MAE,Polynomial,Southeastern Anatolia,8,test,1.1740901084604018,1.148796986218376
MAE,Polynomial,Southeastern Anatolia,8,train,1.0351980772670781,1.0474645884429818
MAE,Polynomial,all_data,8,test,1.1623684595706003,1.1668408373801473
MAE,Polynomial,all_data,8,train,1.1423351672364215,1.161557721050234
MAE,Polynomial,Aegean,9,test,0.5158317511676765,0.5136747896482831
MAE,Polynomial,Aegean,9,train,0.4639215486956363,0.4775496541282861
MAE,Polynomial,Black Sea,9,test,0.4588692933727592,0.4437565192150726
MAE,Polynomial,Black Sea,9,train,0.4000645145444119,0.44456705330510576
MAE,Polynomial,Central Anatolia,9,test,0.5489991489336894,0.5796276217994
MAE,Polynomial,Central Anatolia,9,train,0.48523562225615596,0.5074894094675211
MAE,Polynomial,Eastern Anatolia,9,test,0.5463198958485236,0.5625143315398512
MAE,Polynomial,Eastern Anatolia,9,train,0.5437065944143469,0.5913911120722946
MAE,Polynomial,Marmara,9,test,0.5177277897465314,0.5530528681426103
MAE,Polynomial,Marmara,9,train,0.4450375263620989,0.5009507915953546
MAE,Polynomial,Mediterranean,9,test,0.5381230723178675,0.507719540862385
MAE,Polynomial,Mediterranean,9,train,0.47141069712121975,0.489597720497818
MAE,Polynomial,Southeastern Anatolia,9,test,0.6203418429004265,0.6627970234237652
MAE,Polynomial,Southeastern Anatolia,9,train,0.5143227216591608,0.5848195091049139
MAE,Polynomial,all_data,9,test,0.5321487030547031,0.5437107738247328
MAE,Polynomial,all_data,9,train,0.47746177461609995,0.5117617771429929
MAE,Polynomial,Aegean,10,test,0.5987661413421869,0.6066316734205756
MAE,Polynomial,Aegean,10,train,0.5562415916988139,0.5629938042118412
MAE,Polynomial,Black Sea,10,test,0.5059268075233148,0.4855945137884577
MAE,Polynomial,Black Sea,10,train,0.503216797517907,0.5174985546103604
MAE,Polynomial,Central Anatolia,10,test,0.574100895719458,0.5853133943980544
MAE,Polynomial,Central Anatolia,10,train,0.6029075214760872,0.6133431864974617
MAE,Polynomial,Eastern Anatolia,10,test,0.6024679648778748,0.6703745844262583
MAE,Polynomial,Eastern Anatolia,10,train,0.5604704869109168,0.7680742385651798
MAE,Polynomial,Marmara,10,test,0.5546187419352343,0.6968334195292465
MAE,Polynomial,Marmara,10,train,0.5581780184918097,0.6760320379166128
MAE,Polynomial,Mediterranean,10,test,0.6941599975021384,0.7010133204540205
MAE,Polynomial,Mediterranean,10,train,0.6061907838969155,0.6165341964732995
MAE,Polynomial,Southeastern Anatolia,10,test,0.5853160766311687,0.6702565657803452
MAE,Polynomial,Southeastern Anatolia,10,train,0.52877694230252,0.643574106181033
MAE,Polynomial,all_data,10,test,0.5890878839012315,0.6281943503967112
MAE,Polynomial,all_data,10,train,0.5664625806161347,0.6320283212804222
MAE,Polynomial,Aegean,11,test,0.6128191970450315,0.6161297115287165
MAE,Polynomial,Aegean,11,train,0.5530453979221853,0.5697762606232433
MAE,Polynomial,Black Sea,11,test,0.4993684690548675,0.4895292071871627
MAE,Polynomial,Black Sea,11,train,0.5101922519624205,0.5171321640172807
MAE,Polynomial,Central Anatolia,11,test,0.5569550895638153,0.5877782643731986
MAE,Polynomial,Central Anatolia,11,train,0.5781152197992673,0.6092538828560017
MAE,Polynomial,Eastern Anatolia,11,test,0.5628763583454364,0.6635225063267284
MAE,Polynomial,Eastern Anatolia,11,train,0.5401049238745002,0.7782319138615724
MAE,Polynomial,Marmara,11,test,0.5659327406918121,0.7140561369004274
MAE,Polynomial,Marmara,11,train,0.5614558394355522,0.6854191034215696
MAE,Polynomial,Mediterranean,11,test,0.7316632772130763,0.7059378658928497
MAE,Polynomial,Mediterranean,11,train,0.5992835096735024,0.6283620746072978
MAE,Polynomial,Southeastern Anatolia,11,test,0.5921369496931898,0.6516128772462674
MAE,Polynomial,Southeastern Anatolia,11,train,0.5365298922174698,0.6561965711441794
MAE,Polynomial,all_data,11,test,0.5862830193550364,0.6314150294326212
MAE,Polynomial,all_data,11,train,0.5574589887413285,0.6374537373083501
MAE,Polynomial,Aegean,12,test,0.503954702033419,0.4999627050812562
MAE,Polynomial,Aegean,12,train,0.4158775195952985,0.41962037426416865
MAE,Polynomial,Black Sea,12,test,0.3300661475977739,0.35179323221918085
MAE,Polynomial,Black Sea,12,train,0.38626446779604245,0.40378972209826913
MAE,Polynomial,Central Anatolia,12,test,0.3939082421172132,0.4226282874575763
MAE,Polynomial,Central Anatolia,12,train,0.48509332490515655,0.4918089766684899
MAE,Polynomial,Eastern Anatolia,12,test,0.4062667940742567,0.41513381751674044
MAE,Polynomial,Eastern Anatolia,12,train,0.35729193135780396,0.4182634451363932
MAE,Polynomial,Marmara,12,test,0.4403077116948024,0.5025781303365546
MAE,Polynomial,Marmara,12,train,0.4436975717938019,0.47606776215241803
MAE,Polynomial,Mediterranean,12,test,0.5523042531207943,0.5821704070769128
MAE,Polynomial,Mediterranean,12,train,0.46251465761905336,0.5192822581612431
MAE,Polynomial,Southeastern Anatolia,12,test,0.4764468228532394,0.45901598219795375
MAE,Polynomial,Southeastern Anatolia,12,train,0.4838500404388375,0.5728713809393063
MAE,Polynomial,all_data,12,test,0.43979454409268426,0.45995578992434993
MAE,Polynomial,all_data,12,train,0.4311895613561686,0.46181492392511914
MAE,Polynomial,Aegean,13,test,0.5534871139069403,0.5518406778315401
MAE,Polynomial,Aegean,13,train,0.4968633486699938,0.5077150143122455
MAE,Polynomial,Black Sea,13,test,0.38391927437205825,0.46723945576157644
MAE,Polynomial,Black Sea,13,train,0.4578745729706339,0.5124767676875902
MAE,Polynomial,Central Anatolia,13,test,0.4954196691211112,0.5118933928785092
MAE,Polynomial,Central Anatolia,13,train,0.5377302907494751,0.543082514945522
MAE,Polynomial,Eastern Anatolia,13,test,0.45199908115189735,0.5787564259947555
MAE,Polynomial,Eastern Anatolia,13,train,0.42695644777500263,0.6260767148470328
MAE,Polynomial,Marmara,13,test,0.4972059839612014,0.5550405117795063
MAE,Polynomial,Marmara,13,train,0.517256635961806,0.5513071312348866
MAE,Polynomial,Mediterranean,13,test,0.6009109959897293,0.6400637290526305
MAE,Polynomial,Mediterranean,13,train,0.5040416435703957,0.5326415793597055
MAE,Polynomial,Southeastern Anatolia,13,test,0.5829367435744415,0.5924830528089108
MAE,Polynomial,Southeastern Anatolia,13,train,0.5050765186103024,0.6318724563713567
MAE,Polynomial,all_data,13,test,0.5048977430584828,0.5525030305590986
MAE,Polynomial,all_data,13,train,0.49393159958732236,0.55297689469763
MAE,Polynomial,Aegean,14,test,0.2348353846621171,0.22322348168125178
MAE,Polynomial,Aegean,14,train,0.19179994903347497,0.19902982557661367
MAE,Polynomial,Black Sea,14,test,0.21599679662583107,0.2129816786780338
MAE,Polynomial,Black Sea,14,train,0.17933353219953344,0.2166854961440776
MAE,Polynomial,Central Anatolia,14,test,0.19461073073810764,0.23478901847373448
MAE,Polynomial,Central Anatolia,14,train,0.16788084252004246,0.22562670856648825
MAE,Polynomial,Eastern Anatolia,14,test,0.17335849285450877,0.1829400882733188
MAE,Polynomial,Eastern Anatolia,14,train,0.15610203321775729,0.17239146496346422
MAE,Polynomial,Marmara,14,test,0.21116508655403957,0.25822991327168443
MAE,Polynomial,Marmara,14,train,0.19051994182140403,0.24417462620583422
MAE,Polynomial,Mediterranean,14,test,0.22031338786552365,0.264034500034269
MAE,Polynomial,Mediterranean,14,train,0.20630713092857814,0.30195903794894596
MAE,Polynomial,Southeastern Anatolia,14,test,0.2545030287371178,0.2266933861460117
MAE,Polynomial,Southeastern Anatolia,14,train,0.16785276507309696,0.19558959952648847
MAE,Polynomial,all_data,14,test,0.20911724006025428,0.22703864881550234
MAE,Polynomial,all_data,14,train,0.17885731791633402,0.2196433048555771
MAE,Polynomial,Aegean,15,test,0.12675981748376508,0.1221838085403989
MAE,Polynomial,Aegean,15,train,0.1285218268747722,0.13456248981274826
MAE,Polynomial,Black Sea,15,test,0.1318661601602229,0.12249729814752092
MAE,Polynomial,Black Sea,15,train,0.12571343762721535,0.1385303917342153
MAE,Polynomial,Central Anatolia,15,test,0.1114676422384761,0.14065468937447195
MAE,Polynomial,Central Anatolia,15,train,0.11378688977490417,0.143712048384851
MAE,Polynomial,Eastern Anatolia,15,test,0.09980951395845833,0.11920300627580238
MAE,Polynomial,Eastern Anatolia,15,train,0.09362777700850938,0.10662471467476002
MAE,Polynomial,Marmara,15,test,0.15263638457388973,0.18329300074415608
MAE,Polynomial,Marmara,15,train,0.14003110869710622,0.1645404423372544
MAE,Polynomial,Mediterranean,15,test,0.12954131906777067,0.215713614445839
MAE,Polynomial,Mediterranean,15,train,0.11103528133700422,0.19237776757389166
MAE,Polynomial,Southeastern Anatolia,15,test,0.13078000369664747,0.1350834710328111
MAE,Polynomial,Southeastern Anatolia,15,train,0.11254176387818376,0.12587121058066628
MAE,Polynomial,all_data,15,test,0.12295728190447394,0.14555131711307492
MAE,Polynomial,all_data,15,train,0.11744065951709137,0.1421737190924997
MAE,Polynomial,Aegean,16,test,0.2843730861398886,0.27696137060315756
MAE,Polynomial,Aegean,16,train,0.2196060324637825,0.22836551252770135
MAE,Polynomial,Black Sea,16,test,0.2548832910340706,0.2652543979601565
MAE,Polynomial,Black Sea,16,train,0.22087381634455347,0.2518705529376583
MAE,Polynomial,Central Anatolia,16,test,0.21951467028166127,0.2670235387989757
MAE,Polynomial,Central Anatolia,16,train,0.2029255797813535,0.2655788579149349
MAE,Polynomial,Eastern Anatolia,16,test,0.21620932270475962,0.23294991637575702
MAE,Polynomial,Eastern Anatolia,16,train,0.2068670915431329,0.21936110953264631
MAE,Polynomial,Marmara,16,test,0.22844288493771325,0.2742310789916997
MAE,Polynomial,Marmara,16,train,0.2143426180593929,0.2620219831885144
MAE,Polynomial,Mediterranean,16,test,0.27277454143760194,0.3247518237632124
MAE,Polynomial,Mediterranean,16,train,0.2500590329955428,0.3368219949223227
MAE,Polynomial,Southeastern Anatolia,16,test,0.28168665087836847,0.3340857211041176
MAE,Polynomial,Southeastern Anatolia,16,train,0.17551174050066798,0.20383885358706735
MAE,Polynomial,all_data,16,test,0.24560195212760982,0.274134717060672
MAE,Polynomial,all_data,16,train,0.21383765865622542,0.2529373868138708
MAE,RF,Aegean,1,test,0.4131728924845051,0.3921989406259926
MAE,RF,Aegean,1,train,0.3494035743976492,0.37082257530369006
MAE,RF,Black Sea,1,test,0.399088157202656,0.38755111675976
MAE,RF,Black Sea,1,train,0.30174229581285517,0.3330772981207379
MAE,RF,Central Anatolia,1,test,0.31042924506728375,0.3601609230965472
MAE,RF,Central Anatolia,1,train,0.28145412147457977,0.3528982378693912
MAE,RF,Eastern Anatolia,1,test,0.3039099637845233,0.34637309964698665
MAE,RF,Eastern Anatolia,1,train,0.27502518607995735,0.3374551693881867
MAE,RF,Marmara,1,test,0.3479070408285427,0.38292867827957877
MAE,RF,Marmara,1,train,0.3136102920024917,0.36370849327435395
MAE,RF,Mediterranean,1,test,0.46057283187245557,0.53274047842272
MAE,RF,Mediterranean,1,train,0.4140695177827022,0.5250088421861858
MAE,RF,Southeastern Anatolia,1,test,0.3826470690703098,0.3995731995921129
MAE,RF,Southeastern Anatolia,1,train,0.28711345075853906,0.3320474248847856
MAE,RF,all_data,1,test,0.3639593676306422,0.39176686771443636
MAE,RF,all_data,1,train,0.31469118585707107,0.37099084519928976
MAE,RF,Aegean,2,test,0.7119114523349491,0.7143301178029232
MAE,RF,Aegean,2,train,0.6885669585655858,0.7475520917585114
MAE,RF,Black Sea,2,test,0.7767664422183246,0.7701729582547354
MAE,RF,Black Sea,2,train,0.6001494808125868,0.7029703411988172
MAE,RF,Central Anatolia,2,test,0.5810736652818067,0.7237094795962808
MAE,RF,Central Anatolia,2,train,0.542850393111233,0.7385124133814176
MAE,RF,Eastern Anatolia,2,test,0.5372651884922974,0.6160113909048137
MAE,RF,Eastern Anatolia,2,train,0.4658027701294141,0.5501071978158585
MAE,RF,Marmara,2,test,0.6977706641751089,0.7801562357587802
MAE,RF,Marmara,2,train,0.6934874158036106,0.7948421765844101
MAE,RF,Mediterranean,2,test,0.7077811169487631,1.0083221551367878
MAE,RF,Mediterranean,2,train,0.6548759168944139,1.028700302130053
MAE,RF,Southeastern Anatolia,2,test,0.6863027708118095,0.7796131025270444
MAE,RF,Southeastern Anatolia,2,train,0.5121088396855987,0.7053797830887775
MAE,RF,all_data,2,test,0.6535081678392707,0.7508424030405951
MAE,RF,all_data,2,train,0.5939056361200711,0.7415205441945547
MAE,RF,Aegean,3,test,0.294502022191585,0.22084416641684743
MAE,RF,Aegean,3,train,0.18892912070325693,0.1808797609706243
MAE,RF,Black Sea,3,test,0.2623024797250193,0.23715364211417972
MAE,RF,Black Sea,3,train,0.18553867156445028,0.20614458796098453
MAE,RF,Central Anatolia,3,test,0.21604807585119903,0.2514014884599497
MAE,RF,Central Anatolia,3,train,0.17330600994942694,0.2101086137390286
MAE,RF,Eastern Anatolia,3,test,0.19377128722597886,0.19182811936145167
MAE,RF,Eastern Anatolia,3,train,0.15909488728916515,0.16858364875211035
MAE,RF,Marmara,3,test,0.2413448677445052,0.26588140502641233
MAE,RF,Marmara,3,train,0.19689105541689114,0.23536906150376466
MAE,RF,Mediterranean,3,test,0.25360382964320644,0.25882879692975974
MAE,RF,Mediterranean,3,train,0.20194791528807798,0.25207738408740143
MAE,RF,Southeastern Anatolia,3,test,0.29918128002199607,0.2337119042927972
MAE,RF,Southeastern Anatolia,3,train,0.19637374034948782,0.17605627990775305
MAE,RF,all_data,3,test,0.2438985601956421,0.23515750506803532
MAE,RF,all_data,3,train,0.18273273119373143,0.20306218913259133
MAE,RF,Aegean,4,test,0.7404304565604022,0.7122056927673325
MAE,RF,Aegean,4,train,0.5403155556492865,0.5640489920108791
MAE,RF,Black Sea,4,test,0.5938436304784716,0.6184964750037766
MAE,RF,Black Sea,4,train,0.5432850485913947,0.615241012299708
MAE,RF,Central Anatolia,4,test,0.5737533929029142,0.6850967184995738
MAE,RF,Central Anatolia,4,train,0.6059604086384147,0.6903622636267789
MAE,RF,Eastern Anatolia,4,test,0.5641828115904474,0.5767375704390745
MAE,RF,Eastern Anatolia,4,train,0.5555793558799841,0.6013577670720196
MAE,RF,Marmara,4,test,0.6600999652536704,0.6736140184321324
MAE,RF,Marmara,4,train,0.572802941222129,0.5872868045923111
MAE,RF,Mediterranean,4,test,0.7199156869013795,0.721506715354236
MAE,RF,Mediterranean,4,train,0.6200398326660002,0.7533910325084585
MAE,RF,Southeastern Anatolia,4,test,0.7734670781378392,0.7344575289131813
MAE,RF,Southeastern Anatolia,4,train,0.6863370098215761,0.7801017701608131
MAE,RF,all_data,4,test,0.6454343560570618,0.669379631990478
MAE,RF,all_data,4,train,0.579951995447795,0.641264467442397
MAE,RF,Aegean,5,test,0.736916846680316,0.7198942782980046
MAE,RF,Aegean,5,train,0.584083383953228,0.5904896751782326
MAE,RF,Black Sea,5,test,0.595595682902045,0.6081411743228918
MAE,RF,Black Sea,5,train,0.5068025269406368,0.6072882963828314
MAE,RF,Central Anatolia,5,test,0.5907963741255499,0.698794519793456
MAE,RF,Central Anatolia,5,train,0.6218782293296171,0.7010958750417267
MAE,RF,Eastern Anatolia,5,test,0.5754781455221739,0.5820341402014542
MAE,RF,Eastern Anatolia,5,train,0.5720859686209879,0.59612579149752
MAE,RF,Marmara,5,test,0.6899783520377344,0.7020891180484818
MAE,RF,Marmara,5,train,0.5784742782302742,0.6031788981040135
MAE,RF,Mediterranean,5,test,0.7266455973939191,0.705058226011048
MAE,RF,Mediterranean,5,train,0.6095250247477639,0.7729467096677312
MAE,RF,Southeastern Anatolia,5,test,0.6875716364369844,0.6975681528997271
MAE,RF,Southeastern Anatolia,5,train,0.7524577095888968,0.8397770664914752
MAE,RF,all_data,5,test,0.6504657201100523,0.6734874208036619
MAE,RF,all_data,5,train,0.5944015294318813,0.6547280470288973
MAE,RF,Aegean,6,test,0.759101162093471,0.7235448545181192
MAE,RF,Aegean,6,train,0.5304296804053076,0.5566898428545298
MAE,RF,Black Sea,6,test,0.5982214159043745,0.5889422837664333
MAE,RF,Black Sea,6,train,0.5299712279434836,0.59360022527464
MAE,RF,Central Anatolia,6,test,0.5660376212957096,0.6530447403384032
MAE,RF,Central Anatolia,6,train,0.597041299941117,0.6588032806645836
MAE,RF,Eastern Anatolia,6,test,0.5720211813703814,0.574313600524784
MAE,RF,Eastern Anatolia,6,train,0.5707023416594778,0.6178566116224249
MAE,RF,Marmara,6,test,0.685778062744014,0.7109796309964723
MAE,RF,Marmara,6,train,0.5740240787911896,0.6123185472302591
MAE,RF,Mediterranean,6,test,0.7263852497606603,0.7340939092774549
MAE,RF,Mediterranean,6,train,0.6037444940407801,0.7442031472680506
MAE,RF,Southeastern Anatolia,6,test,0.7639697384074153,0.738107533139887
MAE,RF,Southeastern Anatolia,6,train,0.7041021823533224,0.812680998247807
MAE,RF,all_data,6,test,0.6526710695885858,0.667622939486634
MAE,RF,all_data,6,train,0.5767355284890806,0.6376612424786606
MAE,RF,Aegean,7,test,0.5953266377637393,0.5497767111455807
MAE,RF,Aegean,7,train,0.41606305905343755,0.42831136765928335
MAE,RF,Black Sea,7,test,0.3876797503009936,0.4752613772286907
MAE,RF,Black Sea,7,train,0.401431513958136,0.5358889821628262
MAE,RF,Central Anatolia,7,test,0.4471049258498181,0.5421087854500979
MAE,RF,Central Anatolia,7,train,0.4867257663980799,0.5491065640938542
MAE,RF,Eastern Anatolia,7,test,0.41959564545972305,0.4528756683167115
MAE,RF,Eastern Anatolia,7,train,0.3645723031796799,0.4378296016769817
MAE,RF,Marmara,7,test,0.5866427542510273,0.5718505293710151
MAE,RF,Marmara,7,train,0.4798948789554504,0.49130623565593906
MAE,RF,Mediterranean,7,test,0.5728323114202036,0.5203287852424235
MAE,RF,Mediterranean,7,train,0.43499407941738144,0.5380064160809829
MAE,RF,Southeastern Anatolia,7,test,0.5191290327417395,0.47445060048284765
MAE,RF,Southeastern Anatolia,7,train,0.6121162734662172,0.6973114500204679
MAE,RF,all_data,7,test,0.501266881616905,0.5180098495054604
MAE,RF,all_data,7,train,0.4436626744216288,0.5047253016642895
MAE,RF,Aegean,8,test,1.0679780438525115,1.0663860827964708
MAE,RF,Aegean,8,train,1.1455078484254522,1.168227231202753
MAE,RF,Black Sea,8,test,1.1360176687380477,1.1453837616753915
MAE,RF,Black Sea,8,train,1.0108476693034074,1.0696285830594503
MAE,RF,Central Anatolia,8,test,1.1732268213479236,1.1829130382825854
MAE,RF,Central Anatolia,8,train,1.128695925809215,1.1596294953233623
MAE,RF,Eastern Anatolia,8,test,1.1111755097285732,1.1058523956298878
MAE,RF,Eastern Anatolia,8,train,0.9865140959213083,1.0339694588378245
MAE,RF,Marmara,8,test,1.1546060763750035,1.1322829177867955
MAE,RF,Marmara,8,train,1.1289663100777558,1.15773628262808
MAE,RF,Mediterranean,8,test,1.3026868430176943,1.2905595150390479
MAE,RF,Mediterranean,8,train,1.1732270127618283,1.2272647876937142
MAE,RF,Southeastern Anatolia,8,test,1.0840650357619683,1.1004700908134524
MAE,RF,Southeastern Anatolia,8,train,0.9217600864921153,1.0176096783298971
MAE,RF,all_data,8,test,1.1458271835941718,1.1442437529693854
MAE,RF,all_data,8,train,1.0879227565774754,1.1290580020679026
MAE,RF,Aegean,9,test,0.5011585001475807,0.49736263601979985
MAE,RF,Aegean,9,train,0.4101843208076609,0.43966807168166977
MAE,RF,Black Sea,9,test,0.46234717656651936,0.4408452433063465
MAE,RF,Black Sea,9,train,0.3632811988763192,0.4182511918658164
MAE,RF,Central Anatolia,9,test,0.5324056020684831,0.5519504867261297
MAE,RF,Central Anatolia,9,train,0.43139356650316957,0.46374332642939614
