model_name,algorithm,region,input_combo,dataset,MAE,RMSE,rRMSE,NSE
RF_marmara_f2,RF,Marmara,2,test,0.697770664175109,0.8790118960457199,0.2212873846971609,0.7212349140864782
RF_marmara_f2,RF,Marmara,2,train,0.6934874158036106,0.8833613630661463,0.2283599137725718,0.6909174032903687
RF_marmara_f3,RF,Marmara,3,test,0.2413448677445052,0.3184601918729011,0.0801709548036025,0.9634102721701944
RF_marmara_f3,RF,Marmara,3,train,0.1968910554168911,0.2627489250659552,0.0679238694158333,0.9726548916643614
RF_marmara_f4,RF,Marmara,4,test,0.6600999652536704,0.831134478281852,0.2092344550261515,0.7507750763896964
RF_marmara_f4,RF,Marmara,4,train,0.5728029412221289,0.7297616873812941,0.188652484671146,0.7890595488329503
RF_marmara_f5,RF,Marmara,5,test,0.6899783520377345,0.8645539481415457,0.2176476598035673,0.7303297293601679
RF_marmara_f5,RF,Marmara,5,train,0.5784742782302742,0.7427300781671472,0.1920049751981793,0.7814958066668116
RF_marmara_f6,RF,Marmara,6,test,0.685778062744014,0.8605304506301065,0.2166347619740303,0.7328338944611374
RF_marmara_f6,RF,Marmara,6,train,0.5740240787911896,0.7334336700470481,0.1896017379212717,0.7869314064094917
RF_marmara_f7,RF,Marmara,7,test,0.5866427542510274,0.7574360966101528,0.1906812110826869,0.7930140483381247
RF_marmara_f7,RF,Marmara,7,train,0.4798948789554503,0.6388764452677219,0.1651575176961182,0.8383292305693255
RF_marmara_f8,RF,Marmara,8,test,1.1546060763750037,1.3962664249748955,0.3515039408602937,0.2966273711361489
RF_marmara_f8,RF,Marmara,8,train,1.128966310077756,1.3513936912814926,0.3493520995107535,0.2766282790256463
RF_marmara_f9,RF,Marmara,9,test,0.5158987505752638,0.6628927211000383,0.1668803314800443,0.8414612700663178
RF_marmara_f9,RF,Marmara,9,train,0.4088045783051401,0.5305423728667154,0.1371518107833143,0.8885094896937868
RF_marmara_f10,RF,Marmara,10,test,0.556553153410264,0.7279892821871058,0.1832681048657493,0.8087951760043516
RF_marmara_f10,RF,Marmara,10,train,0.5382884559348258,0.6933262671782967,0.1792334747803989,0.8095973184377007
RF_marmara_f11,RF,Marmara,11,test,0.5665667218891012,0.7423296658125415,0.1868782334684475,0.8011880397058246
RF_marmara_f11,RF,Marmara,11,train,0.5382462334253355,0.6939461071096098,0.1793937111221562,0.809256722831394
RF_marmara_f12,RF,Marmara,12,test,0.4473517914433284,0.5923760020021512,0.1491280571174409,0.8733970612471736
RF_marmara_f12,RF,Marmara,12,train,0.4190677517981345,0.5520965013930031,0.1427238214433928,0.879266513428817
RF_marmara_f13,RF,Marmara,13,test,0.513180945076219,0.6720737751345363,0.1691916215151358,0.8370393408751892
RF_marmara_f13,RF,Marmara,13,train,0.4979320012975424,0.6443506396849921,0.1665726651288326,0.8355468182505461
RF_marmara_f14,RF,Marmara,14,test,0.2319467358453718,0.3093712675762295,0.0778828580254261,0.9654690260653912
RF_marmara_f14,RF,Marmara,14,train,0.189746908912228,0.258854608367229,0.0669171400492268,0.9734594722408486
RF_marmara_f15,RF,Marmara,15,test,0.2053927603341979,0.2791850605890156,0.0702836129774611,0.9718788404507374
RF_marmara_f15,RF,Marmara,15,train,0.1537725311486183,0.2158273784296008,0.055794065247399,0.981549385987236
RF_marmara_f16,RF,Marmara,16,test,0.2394157530267342,0.316887892349711,0.0797751353033062,0.9637706813810863
RF_marmara_f16,RF,Marmara,16,train,0.1955979752347245,0.2608405815821338,0.0674305388586746,0.9730506638168306
RF_mediterranean_f1,RF,Mediterranean,1,test,0.4605728318724555,0.5740479120470087,0.1393333006250534,0.8877657773907632
RF_mediterranean_f1,RF,Mediterranean,1,train,0.414069517782702,0.5237075211081363,0.1369627876516468,0.8880175932861639
RF_mediterranean_f2,RF,Mediterranean,2,test,0.7077811169487631,0.907186146206326,0.2201928399695995,0.7197008128713285
RF_mediterranean_f2,RF,Mediterranean,2,train,0.6548759168944139,0.8354788676046915,0.2184988951257625,0.7150011457964895
RF_mediterranean_f3,RF,Mediterranean,3,test,0.2536038296432065,0.3440867085500638,0.0835169605138554,0.95967588790598
RF_mediterranean_f3,RF,Mediterranean,3,train,0.2019479152880779,0.2748062178840567,0.0718687896361806,0.9691663253725707
RF_mediterranean_f4,RF,Mediterranean,4,test,0.7199156869013795,0.9074607145944956,0.2202594833959898,0.7195311168439678
RF_mediterranean_f4,RF,Mediterranean,4,train,0.6200398326660002,0.7982882859038656,0.2087726155921911,0.739809348786511
RF_mediterranean_f5,RF,Mediterranean,5,test,0.7266455973939191,0.9158912009618188,0.2223057367953706,0.7142956893719604
RF_mediterranean_f5,RF,Mediterranean,5,train,0.6095250247477639,0.7810978421796688,0.2042768789480947,0.750894652116503
RF_mediterranean_f6,RF,Mediterranean,6,test,0.7263852497606603,0.9128934442626012,0.2215781192453242,0.7161628770311284
RF_mediterranean_f6,RF,Mediterranean,6,train,0.6037444940407801,0.7702940974690785,0.2014514259366348,0.7577379905642481
RF_mediterranean_f7,RF,Mediterranean,7,test,0.5728323114202036,0.7538474055657297,0.1829743562877118,0.8064487820677513
RF_mediterranean_f7,RF,Mediterranean,7,train,0.4349940794173814,0.5704991544622118,0.1491999854856353,0.867113095400621
RF_mediterranean_f8,RF,Mediterranean,8,test,1.3026868430176943,1.557216617896514,0.3779686792797466,0.1741007365643171
RF_mediterranean_f8,RF,Mediterranean,8,train,1.1732270127618285,1.3678153728424924,0.3577183807879706,0.2361164881666099
RF_mediterranean_f9,RF,Mediterranean,9,test,0.5376927166056796,0.7243677313893585,0.1758190296709875,0.8212906766913552
RF_mediterranean_f9,RF,Mediterranean,9,train,0.422873240415319,0.5426359671536563,0.1419130559441904,0.8797765108614912
RF_mediterranean_f10,RF,Mediterranean,10,test,0.6870952497886414,0.9044873729178816,0.2195377918768771,0.7213660472138053
RF_mediterranean_f10,RF,Mediterranean,10,train,0.5582254742062555,0.7251015446695388,0.1896324281887657,0.7853307516078006
RF_mediterranean_f11,RF,Mediterranean,11,test,0.7391964648993218,0.9605609519729628,0.2331480092187434,0.6857474028966783
RF_mediterranean_f11,RF,Mediterranean,11,train,0.559473418789504,0.7145708188391507,0.1868783765328466,0.7915208014925414
RF_mediterranean_f12,RF,Mediterranean,12,test,0.5598408451197933,0.7340552122065989,0.1781703816203305,0.8164787016848016
RF_mediterranean_f12,RF,Mediterranean,12,train,0.4173042795667429,0.5320390679652861,0.1391416982783092,0.8844262451773328
RF_mediterranean_f13,RF,Mediterranean,13,test,0.6017685562750021,0.8053434447753384,0.1954735100371019,0.7791022585346195
RF_mediterranean_f13,RF,Mediterranean,13,train,0.4480477043746624,0.5866817174845804,0.1534321357862502,0.8594673342218948
RF_mediterranean_f14,RF,Mediterranean,14,test,0.2512130281139871,0.3579848611694111,0.0868903295940409,0.956352603706992
RF_mediterranean_f14,RF,Mediterranean,14,train,0.1903809161161184,0.2639789774223262,0.0690371918904092,0.971548127127711
RF_mediterranean_f15,RF,Mediterranean,15,test,0.2139776908598066,0.3442176768982596,0.0835487492406299,0.9596451852528416
RF_mediterranean_f15,RF,Mediterranean,15,train,0.1316352196416467,0.1840019037417523,0.0481211604835377,0.9861765384811784
RF_mediterranean_f16,RF,Mediterranean,16,test,0.2555741336122544,0.3462162529613299,0.084033844985382,0.9591752134233716
RF_mediterranean_f16,RF,Mediterranean,16,train,0.1983684434441494,0.270716336820996,0.0707991820995632,0.9700772775220936
RF_southeastern_anatolia_f1,RF,Southeastern Anatolia,1,test,0.3826470690703098,0.4941205292668996,0.1206752383175613,0.9453574029711176
RF_southeastern_anatolia_f1,RF,Southeastern Anatolia,1,train,0.287113450758539,0.3698476699571991,0.0895479939648928,0.9756813869286972
RF_southeastern_anatolia_f2,RF,Southeastern Anatolia,2,test,0.6863027708118096,0.8691629136441268,0.2122689415402461,0.8309294714045763
RF_southeastern_anatolia_f2,RF,Southeastern Anatolia,2,train,0.5121088396855988,0.695140068388488,0.1683082082307325,0.9140911959081308
RF_southeastern_anatolia_f3,RF,Southeastern Anatolia,3,test,0.299181280021996,0.3914945914622207,0.0956116986170009,0.9656981874363906
RF_southeastern_anatolia_f3,RF,Southeastern Anatolia,3,train,0.1963737403494878,0.2626156282488109,0.0635848339837656,0.9877387664866232
RF_southeastern_anatolia_f4,RF,Southeastern Anatolia,4,test,0.7734670781378392,1.03287485178084,0.2522510430315332,0.7612403447484968
RF_southeastern_anatolia_f4,RF,Southeastern Anatolia,4,train,0.686337009821576,0.8807966506847809,0.2132596189370242,0.8620745727715003
RF_southeastern_anatolia_f5,RF,Southeastern Anatolia,5,test,0.6875716364369844,0.9135717884802296,0.2231145778513145,0.8132111724757503
RF_southeastern_anatolia_f5,RF,Southeastern Anatolia,5,train,0.7524577095888968,0.972357367294392,0.2354284175111171,0.8319088505556183
RF_southeastern_anatolia_f6,RF,Southeastern Anatolia,6,test,0.7639697384074152,1.0220506290740994,0.2496075267690613,0.7662183841855924
RF_southeastern_anatolia_f6,RF,Southeastern Anatolia,6,train,0.7041021823533224,0.8944065040396323,0.2165548541516312,0.8577792625490005
RF_southeastern_anatolia_f7,RF,Southeastern Anatolia,7,test,0.5191290327417395,0.7452287330018589,0.182001454360779,0.8757075586181706
RF_southeastern_anatolia_f7,RF,Southeastern Anatolia,7,train,0.6121162734662171,0.7904929296510174,0.1913951657499198,0.8889064081368323
RF_southeastern_anatolia_f8,RF,Southeastern Anatolia,8,test,1.0840650357619683,1.3720250517797623,0.3350790754369867,0.5787017853686237
RF_southeastern_anatolia_f8,RF,Southeastern Anatolia,8,train,0.9217600864921152,1.1801945734957353,0.2857502294310134,0.7523717116767294
RF_southeastern_anatolia_f9,RF,Southeastern Anatolia,9,test,0.5915355692271104,0.7878011733288659,0.1923985924635894,0.8611011075276928
RF_southeastern_anatolia_f9,RF,Southeastern Anatolia,9,train,0.4335715101856419,0.5767445785318042,0.1396421398129329,0.940862893614424
RF_southeastern_anatolia_f10,RF,Southeastern Anatolia,10,test,0.6054979315026494,0.8138918335703831,0.1987705127867115,0.851748560836555
RF_southeastern_anatolia_f10,RF,Southeastern Anatolia,10,train,0.4839347422393434,0.6346876530853067,0.1536713916155057,0.9283834940802052
RF_southeastern_anatolia_f11,RF,Southeastern Anatolia,11,test,0.5965933118534175,0.7998160239058364,0.1953328865696791,0.8568320726311185
RF_southeastern_anatolia_f11,RF,Southeastern Anatolia,11,train,0.4796223844305515,0.6347019873641268,0.1536748622495465,0.9283802591581094
RF_southeastern_anatolia_f12,RF,Southeastern Anatolia,12,test,0.5163739041696483,0.6851722699049375,0.1673343284927579,0.8949332999068996
RF_southeastern_anatolia_f12,RF,Southeastern Anatolia,12,train,0.4457476731338741,0.5722060341114134,0.1385432615952775,0.941789960311594
RF_southeastern_anatolia_f13,RF,Southeastern Anatolia,13,test,0.5734888973804895,0.7712300964040588,0.1883515664069173,0.8668830144436723
RF_southeastern_anatolia_f13,RF,Southeastern Anatolia,13,train,0.4628557401045863,0.6128766794135803,0.1483904905922541,0.9332211060730912
RF_southeastern_anatolia_f14,RF,Southeastern Anatolia,14,test,0.275828845365047,0.3716907917637573,0.0907751696596815,0.969080736505084
RF_southeastern_anatolia_f14,RF,Southeastern Anatolia,14,train,0.1887226049525846,0.2576969187389668,0.0623939097052551,0.9881937634542212
RF_southeastern_anatolia_f15,RF,Southeastern Anatolia,15,test,0.2496527452765529,0.3597742462527222,0.0878648838401473,0.9710315218534732
RF_southeastern_anatolia_f15,RF,Southeastern Anatolia,15,train,0.1623647740845686,0.2256536610097533,0.0546355548937101,0.9909473069148748
RF_southeastern_anatolia_f16,RF,Southeastern Anatolia,16,test,0.2875795849904071,0.3681221014607155,0.0899036160056772,0.9696716124268718
RF_southeastern_anatolia_f16,RF,Southeastern Anatolia,16,train,0.1898648912962835,0.2519140597480674,0.0609937564419486,0.9887176948296936
RF_all_data_f1,RF,all_data,1,test,0.3917668677144363,0.5070446269389282,0.1330106391639443,0.9201205310686692
RF_all_data_f1,RF,all_data,1,train,0.3709908451992897,0.4806442797369238,0.1270901958130276,0.9301723252359052
RF_all_data_f2,RF,all_data,2,test,0.750842403040595,0.9539538992416512,0.2502462527550894,0.7172532810456118
RF_all_data_f2,RF,all_data,2,train,0.7415205441945546,0.95353579106068,0.2521304330657207,0.7251764012414529
RF_all_data_f3,RF,all_data,3,test,0.2351575050680353,0.3272363259740507,0.0858423707953262,0.966729003012372
RF_all_data_f3,RF,all_data,3,train,0.2030621891325913,0.2748187743502441,0.072666571345415,0.9771717394270876
RF_all_data_f4,RF,all_data,4,test,0.6693796319904779,0.8552447575765615,0.2243523465254523,0.7727396660634916
RF_all_data_f4,RF,all_data,4,train,0.641264467442397,0.8261749461769661,0.2184541460535393,0.7936882010151313
RF_all_data_f5,RF,all_data,5,test,0.6734874208036619,0.8607982343059467,0.2258091640324576,0.7697786830266495
RF_all_data_f5,RF,all_data,5,train,0.6547280470288972,0.8465142289821141,0.2238321845393352,0.7834049389048156
RF_all_data_f6,RF,all_data,6,test,0.667622939486634,0.85309122176426,0.2237874195749668,0.7738827238461184
RF_all_data_f6,RF,all_data,6,train,0.6376612424786609,0.8241794350295746,0.2179265003222557,0.7946836325456533
RF_all_data_f7,RF,all_data,7,test,0.5180098495054604,0.6761996592015059,0.1773842855131306,0.8579331686527404
RF_all_data_f7,RF,all_data,7,train,0.5047253016642895,0.6676249620855913,0.1765309413597183,0.8652759415876354
RF_all_data_f8,RF,all_data,8,test,1.1442437529693854,1.3815354740455876,0.3624117220999556,0.406983358694148
RF_all_data_f8,RF,all_data,8,train,1.1290580020679026,1.3658729052589695,0.3611590989496093,0.4361019348446534
RF_all_data_f9,RF,all_data,9,test,0.5266774384371684,0.6867066134731528,0.180140525554121,0.8534839307175459
RF_all_data_f9,RF,all_data,9,train,0.4741288017478614,0.6205809011647709,0.1640917234883654,0.8835936060541585
RF_all_data_f10,RF,all_data,10,test,0.6179682057601074,0.8094359075905516,0.2123355257324014,0.7964328334944644
RF_all_data_f10,RF,all_data,10,train,0.6165237116228083,0.7960282573711345,0.2104828692799042,0.8084699184792222
RF_all_data_f11,RF,all_data,11,test,0.6254889206809982,0.8165225502959084,0.2141945314799952,0.7928527530818228
RF_all_data_f11,RF,all_data,11,train,0.6245306925579858,0.8049374517156198,0.2128386057393013,0.8041586954845512
RF_all_data_f12,RF,all_data,12,test,0.4628745049791016,0.61410844167058,0.1610961875993139,0.8828255473112347
RF_all_data_f12,RF,all_data,12,train,0.4405228066181447,0.5825053660179603,0.1540239302751755,0.8974395576768709
RF_all_data_f13,RF,all_data,13,test,0.5424986876040083,0.7050367801136941,0.1849489922083464,0.845557669503982
RF_all_data_f13,RF,all_data,13,train,0.5344907089349823,0.6891265098963911,0.1822163016911747,0.8564583485661807
RF_all_data_f14,RF,all_data,14,test,0.2279421450272823,0.3206192758035011,0.0841065510552016,0.9680609454143638
RF_all_data_f14,RF,all_data,14,train,0.173377595408922,0.238728320015527,0.063123665912543,0.9827738625571892
RF_all_data_f15,RF,all_data,15,test,0.1574896388669903,0.2161860162487054,0.0567110638232058,0.9854789508189656
RF_all_data_f15,RF,all_data,15,train,0.1272383977226332,0.175413850891751,0.0463822864392601,0.9906994680295448
RF_all_data_f16,RF,all_data,16,test,0.2339127571504398,0.3241973595137731,0.0850451729752456,0.9673440933687668
RF_all_data_f16,RF,all_data,16,train,0.1929760809931296,0.2601874599744889,0.0687978129155123,0.9795377801165775
SVR_aegean_f1,SVR,Aegean,1,test,0.3861112886312756,0.5038919999785387,0.1291834802989665,0.9132795445906778
SVR_aegean_f1,SVR,Aegean,1,train,0.3601336572192627,0.4690685192061078,0.1146687614720302,0.9364197193130446
SVR_aegean_f2,SVR,Aegean,2,test,0.7170250723388507,0.9395650296996152,0.2408775700129545,0.6984909784084944
SVR_aegean_f2,SVR,Aegean,2,train,0.6915267102708694,0.910270478191986,0.2225252475171193,0.7605632643672475
SVR_aegean_f3,SVR,Aegean,3,test,0.2278235767599198,0.3126541749370302,0.0801555778819424,0.9666131775371908
SVR_aegean_f3,SVR,Aegean,3,train,0.1780292154106955,0.2458140232924875,0.0600918382907315,0.982539238627466
SVR_aegean_f4,SVR,Aegean,4,test,0.7281732855212603,0.9316168388538608,0.2388398814694201,0.7035705947333879
SVR_aegean_f4,SVR,Aegean,4,train,0.5528512348005206,0.7091178503030526,0.1733513597748616,0.8546929444059091
SVR_aegean_f5,SVR,Aegean,5,test,0.7324539017918646,0.9394510363722334,0.2408483453879105,0.6985641355195795
SVR_aegean_f5,SVR,Aegean,5,train,0.5874690264399011,0.7592651123948138,0.1856103884664649,0.8334146687642723
SVR_aegean_f6,SVR,Aegean,6,test,0.7635287943765805,0.9498788505216827,0.2435217383447229,0.6918351793394033
SVR_aegean_f6,SVR,Aegean,6,train,0.5443212995075903,0.7102106797017563,0.1736185134816626,0.8542447306622348
SVR_aegean_f7,SVR,Aegean,7,test,0.5604423738503821,0.752232091444464,0.1928507687550212,0.8067362787353437
SVR_aegean_f7,SVR,Aegean,7,train,0.4231979889937782,0.5769520430921721,0.1410420301113129,0.903810138768948
SVR_aegean_f8,SVR,Aegean,8,test,1.0353576293957036,1.3071977160599502,0.3351280639634623,0.4163813200515532
SVR_aegean_f8,SVR,Aegean,8,train,1.1379243688031326,1.4315130490776982,0.3499485078355092,0.4078380615368051
SVR_aegean_f9,SVR,Aegean,9,test,0.502218114821098,0.6690604935781611,0.171527952606218,0.8471105929460216
SVR_aegean_f9,SVR,Aegean,9,train,0.4316301095116879,0.5621463908648608,0.1374226318055711,0.90868361290665
SVR_aegean_f10,SVR,Aegean,10,test,0.5920060362343686,0.7748841863227354,0.1986581172593874,0.7949214589510629
SVR_aegean_f10,SVR,Aegean,10,train,0.5386778467342239,0.6984447055885215,0.1707421966455635,0.8590341461629984
SVR_aegean_f11,SVR,Aegean,11,test,0.6152506282373437,0.7889191195223564,0.2022562722540446,0.7874252945961283
SVR_aegean_f11,SVR,Aegean,11,train,0.5340235115782669,0.7004905203700765,0.1712423177101771,0.8582071304039569
SVR_aegean_f12,SVR,Aegean,12,test,0.4960280865075713,0.6589231476434108,0.1689290273823577,0.8517085362874907
SVR_aegean_f12,SVR,Aegean,12,train,0.4091847816700317,0.5361932989883711,0.1310781239565179,0.9169207377602336
SVR_aegean_f13,SVR,Aegean,13,test,0.5258410826087885,0.6927213826831532,0.1775939270643975,0.8361057149244486
SVR_aegean_f13,SVR,Aegean,13,train,0.4657185476458164,0.627186755442846,0.1533224369437833,0.886330585187638
SVR_aegean_f14,SVR,Aegean,14,test,0.237855918104145,0.3231755581430561,0.0828529592655949,0.9643283138551676
SVR_aegean_f14,SVR,Aegean,14,train,0.1711772046573605,0.2379860596201332,0.0581782097643999,0.9836336097053846
SVR_aegean_f15,SVR,Aegean,15,test,0.1290957594963701,0.1898582070883663,0.0486742078779613,0.987688658624202
SVR_aegean_f15,SVR,Aegean,15,train,0.1089323152275804,0.1468113942013661,0.0358895983289288,0.993771701867429
SVR_aegean_f16,SVR,Aegean,16,test,0.231685399693245,0.3116106544949733,0.079888049120871,0.9668356705885256
SVR_aegean_f16,SVR,Aegean,16,train,0.1737547263568085,0.2388970251451958,0.058400904923477,0.983508075023388
SVR_black_sea_f1,SVR,Black Sea,1,test,0.3909349663639324,0.493616352587679,0.1496554501665307,0.8997188383603218
SVR_black_sea_f1,SVR,Black Sea,1,train,0.3138885581187877,0.4140418803133474,0.1254477103022736,0.926109525849871
SVR_black_sea_f2,SVR,Black Sea,2,test,0.782806185999991,0.9844133989705904,0.2984561382551442,0.6011631188596653
SVR_black_sea_f2,SVR,Black Sea,2,train,0.6230090173510187,0.824110071816779,0.2496914598789307,0.7072678969926449
SVR_black_sea_f3,SVR,Black Sea,3,test,0.2189656768551669,0.2891329959717252,0.0876598363148034,0.9655938885682406
SVR_black_sea_f3,SVR,Black Sea,3,train,0.1549362378747449,0.2179286604382995,0.0660287105269071,0.9795294925960278
SVR_black_sea_f4,SVR,Black Sea,4,test,0.5891321669043204,0.7338542316804062,0.2224911813050945,0.7783540068744328
SVR_black_sea_f4,SVR,Black Sea,4,train,0.5537075185490319,0.7186601774015015,0.2177419194218113,0.7773887698584375
SVR_black_sea_f5,SVR,Black Sea,5,test,0.5941844149356854,0.7381248241618327,0.2237859468389655,0.7757668066476203
SVR_black_sea_f5,SVR,Black Sea,5,train,0.5280862246924769,0.6970500070755188,0.211194402091958,0.7905753584012074
SVR_black_sea_f6,SVR,Black Sea,6,test,0.6040059763395411,0.7553264223732432,0.2290011568100639,0.7651937604961814
SVR_black_sea_f6,SVR,Black Sea,6,train,0.5439059981514325,0.7152145479166298,0.216697951770278,0.7795182799067395
SVR_black_sea_f7,SVR,Black Sea,7,test,0.3655865411107591,0.4655057190763623,0.1411328202120152,0.9108153071819924
SVR_black_sea_f7,SVR,Black Sea,7,train,0.4085518087965086,0.5490942024704859,0.1663662873621505,0.8700448108796404
SVR_black_sea_f8,SVR,Black Sea,8,test,1.1332261444392764,1.377099233079589,0.417511301175751,0.2195038741334661
SVR_black_sea_f8,SVR,Black Sea,8,train,1.0248126536363404,1.248464925013479,0.3782638271208524,0.328180508078785
SVR_black_sea_f9,SVR,Black Sea,9,test,0.4471093061468815,0.5767531747291098,0.1748610141187108,0.8630946983826703
SVR_black_sea_f9,SVR,Black Sea,9,train,0.3749223541443038,0.4925417413838378,0.1492318449479933,0.8954350842194092
SVR_black_sea_f10,SVR,Black Sea,10,test,0.4828641362258285,0.6128210360293546,0.1857961300060504,0.8454362634205681
SVR_black_sea_f10,SVR,Black Sea,10,train,0.4851112155512179,0.6424479145218635,0.1946508884662711,0.8221000785443813
SVR_black_sea_f11,SVR,Black Sea,11,test,0.4818898553299233,0.6222739473392175,0.1886620798272945,0.8406311214926513
SVR_black_sea_f11,SVR,Black Sea,11,train,0.4831629435712188,0.6453667740060282,0.1955352536872614,0.82047988658885
SVR_black_sea_f12,SVR,Black Sea,12,test,0.3181619018366674,0.4203594299247063,0.127445291038963,0.9272753118489938
SVR_black_sea_f12,SVR,Black Sea,12,train,0.3748124436063527,0.5027691816435911,0.1523305869444994,0.8910474983347737
SVR_black_sea_f13,SVR,Black Sea,13,test,0.3507116125998027,0.450537079217931,0.1365946023741118,0.91645867533626
SVR_black_sea_f13,SVR,Black Sea,13,train,0.4230696568308914,0.5757045404628541,0.1744287712079534,0.8571437589876374
SVR_black_sea_f14,SVR,Black Sea,14,test,0.2155487101897363,0.2860744353586919,0.0867325366761153,0.96631796074343
SVR_black_sea_f14,SVR,Black Sea,14,train,0.1417720988558176,0.202920532668742,0.0614815008021564,0.9822518988025516
SVR_black_sea_f15,SVR,Black Sea,15,test,0.129110944125183,0.1677685863252047,0.0508643669900325,0.988415919445078
SVR_black_sea_f15,SVR,Black Sea,15,train,0.0959383395766562,0.1357192900188294,0.0411206570790069,0.9920606843819376
SVR_black_sea_f16,SVR,Black Sea,16,test,0.2205332587005083,0.3023690431765939,0.0916727637481956,0.9623716712139064
SVR_black_sea_f16,SVR,Black Sea,16,train,0.1432125293179,0.2034603779628001,0.0616450648261768,0.9821573398771593
SVR_central_anatolia_f1,SVR,Central Anatolia,1,test,0.3033917283503486,0.39044408565922,0.0972982918853135,0.9554461776743718
SVR_central_anatolia_f1,SVR,Central Anatolia,1,train,0.2985587696909491,0.3868346091238195,0.0975624233242248,0.9568018068837232
SVR_central_anatolia_f2,SVR,Central Anatolia,2,test,0.5697228247918519,0.7301463837728032,0.181951778952897,0.8441929343291368
SVR_central_anatolia_f2,SVR,Central Anatolia,2,train,0.5574643268856744,0.7303080330921261,0.1841888491906106,0.8460331969185649
SVR_central_anatolia_f3,SVR,Central Anatolia,3,test,0.1948257349136318,0.2597187039475331,0.0647216520698389,0.98028604661507
SVR_central_anatolia_f3,SVR,Central Anatolia,3,train,0.164617291951731,0.2205967801526308,0.0556360675637559,0.985952039572946
SVR_central_anatolia_f4,SVR,Central Anatolia,4,test,0.572411091900533,0.7258870449982695,0.1808903558130809,0.8460054459561003
SVR_central_anatolia_f4,SVR,Central Anatolia,4,train,0.6220979432501847,0.7902117217064507,0.1992969829755135,0.8197389601654176
SVR_central_anatolia_f5,SVR,Central Anatolia,5,test,0.6020189509812324,0.7685743303258336,0.1915279863987266,0.8273609561620664
SVR_central_anatolia_f5,SVR,Central Anatolia,5,train,0.6244530916213562,0.8024600218925183,0.2023860908773684,0.8141075516447335
SVR_central_anatolia_f6,SVR,Central Anatolia,6,test,0.5652160075132361,0.7184418630318282,0.1790350236036379,0.8491481876825521
SVR_central_anatolia_f6,SVR,Central Anatolia,6,train,0.6052069271621325,0.779055850921636,0.1964833934920812,0.8247927294637118
SVR_central_anatolia_f7,SVR,Central Anatolia,7,test,0.4477361481387915,0.5713662035089773,0.1423839102302129,0.904589456972604
SVR_central_anatolia_f7,SVR,Central Anatolia,7,train,0.4905747659824582,0.6368779636641577,0.1606251251345102,0.8829079575609233
SVR_central_anatolia_f8,SVR,Central Anatolia,8,test,1.1547345272761744,1.429563959996948,0.3562459685198286,0.4027248403452951
SVR_central_anatolia_f8,SVR,Central Anatolia,8,train,1.1357135116149106,1.4131535616778728,0.3564073191869514,0.4235075131398222
SVR_central_anatolia_f9,SVR,Central Anatolia,9,test,0.5193135241597301,0.6804309477158326,0.1695627399423312,0.8646882883607232
SVR_central_anatolia_f9,SVR,Central Anatolia,9,train,0.4548486234867195,0.6152566649506528,0.1551720807373598,0.8907232951095355
SVR_central_anatolia_f10,SVR,Central Anatolia,10,test,0.5647470344818278,0.7491947102286062,0.1866986036468714,0.835957387929764
SVR_central_anatolia_f10,SVR,Central Anatolia,10,train,0.5849451389244777,0.7776920814698075,0.1961394411945417,0.8254056076901165
SVR_central_anatolia_f11,SVR,Central Anatolia,11,test,0.5471830040976505,0.7140854477258263,0.1779494090852329,0.8509720811044611
SVR_central_anatolia_f11,SVR,Central Anatolia,11,train,0.5605839331107298,0.7406941619354226,0.1868083043143514,0.841622756459401
SVR_central_anatolia_f12,SVR,Central Anatolia,12,test,0.4007561871717491,0.5372421103212738,0.1338802189175554,0.9156456731529784
SVR_central_anatolia_f12,SVR,Central Anatolia,12,train,0.4705649507088089,0.6256565313382556,0.1577950005668984,0.8869977991252893
SVR_central_anatolia_f13,SVR,Central Anatolia,13,test,0.4769483915511376,0.612617988303697,0.1526638154590757,0.8903151208631616
SVR_central_anatolia_f13,SVR,Central Anatolia,13,train,0.4916352641898143,0.6377322465870798,0.1608405813274128,0.8825936216097967
SVR_central_anatolia_f14,SVR,Central Anatolia,14,test,0.18940362997266,0.2556507388520206,0.0637079190673933,0.9808987681635464
SVR_central_anatolia_f14,SVR,Central Anatolia,14,train,0.1546303661954599,0.2118696737534888,0.0534350296296446,0.98704156565916
SVR_central_anatolia_f15,SVR,Central Anatolia,15,test,0.1036402819194007,0.1354703173302745,0.0337590732233591,0.9946364100597668
SVR_central_anatolia_f15,SVR,Central Anatolia,15,train,0.098727347572956,0.1343209143408067,0.0338766842395431,0.9947916253586288
SVR_central_anatolia_f16,SVR,Central Anatolia,16,test,0.1933195515631268,0.2544389870033502,0.0634059516682318,0.9810794138261638
SVR_central_anatolia_f16,SVR,Central Anatolia,16,train,0.1628231570013361,0.217054345224194,0.0547426404299493,0.9863995929801777
SVR_eastern_anatolia_f1,SVR,Eastern Anatolia,1,test,0.293088425269249,0.4177380970174462,0.1246175755477568,0.9467940048985724
SVR_eastern_anatolia_f1,SVR,Eastern Anatolia,1,train,0.2881114465899834,0.3878746839827082,0.1179862776829733,0.9550342739358396
SVR_eastern_anatolia_f2,SVR,Eastern Anatolia,2,test,0.5239577891220235,0.7068403045772501,0.2108611249123783,0.8476666430030091
